MMSI,start_timestamp,start_lat,start_lon,pred_lat_1h,pred_lon_1h,rf_pred_lat_1h,rf_pred_lon_1h,dead_reckoning_pred_lat_1h,dead_reckoning_pred_lon_1h,rf_weight_1h,prediction_method_1h,pred_lat_2h,pred_lon_2h,rf_pred_lat_2h,rf_pred_lon_2h,dead_reckoning_pred_lat_2h,dead_reckoning_pred_lon_2h,rf_weight_2h,prediction_method_2h,pred_lat_3h,pred_lon_3h,rf_pred_lat_3h,rf_pred_lon_3h,dead_reckoning_pred_lat_3h,dead_reckoning_pred_lon_3h,rf_weight_3h,prediction_method_3h,mean_error_km,generated_at
219001553,2026-01-10 23:00:00,57.32166,11.1275625,57.32160689258552,11.127599437257013,57.32148690745315,11.127542193409031,57.321620224266894,11.127605797684566,0.1,rf_dead_reckoning_blend,57.321761076,11.128039450970125,57.321858336951365,11.12824964249806,57.32158044851891,11.127649095275387,0.65,rf_dead_reckoning_blend,57.32234919894397,11.129880231172686,57.322491880035955,11.13026632030213,57.32154067275606,11.127692392772502,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219001569,2026-01-10 23:00:00,57.1222,8.598573,57.122189567432166,8.598654222342102,57.1220956743217,8.599385223421136,57.12219999999999,8.598572999999988,0.1,rf_dead_reckoning_blend,57.12225886782012,8.599005844197407,57.12229056587711,8.599238914149863,57.12219999999999,8.598572999999988,0.65,rf_dead_reckoning_blend,57.122669228235736,8.59875171298876,57.12275203321851,8.598783250575014,57.12219999999999,8.598572999999988,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219001582,2026-01-10 23:00:00,54.62915,9.932775,54.62865942505503,9.933337640419403,54.62913624746468,9.932761237607256,54.62860644478729,9.933401685176307,0.1,rf_dead_reckoning_blend,54.62876023796743,9.933204467905021,54.62913573499802,9.932760837144283,54.62806288633919,9.934028353603537,0.65,rf_dead_reckoning_blend,54.62889285861021,9.933044566402174,54.6291352469551,9.93276037130568,54.627519324655815,9.934655005282309,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219001587,2026-01-02 23:00:00,57.122482,8.602003,57.12116370924784,8.600870235849133,57.12296096785163,8.602038261684955,57.12096401384742,8.600740455200707,0.1,rf_dead_reckoning_blend,57.12174678420038,8.602119923486983,57.122985659917184,8.603542490192373,57.119446015012045,8.599478013891257,0.65,rf_dead_reckoning_blend,57.12255849926166,8.603896800010702,57.1233756455733,8.604899351296456,57.117928003495685,8.59821567605809,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219001588,2026-01-07 17:00:00,56.70158,8.222522,56.70165862990001,8.222465833062694,56.702366299000104,8.221960330626954,56.70158,8.222521999999998,0.1,rf_dead_reckoning_blend,56.702147091298244,8.222056316269803,56.702452448151135,8.221805563492005,56.70158,8.222521999999998,0.65,rf_dead_reckoning_blend,56.702476554208545,8.221766579684727,56.70263476965712,8.221633270217326,56.70158,8.222521999999998,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219001604,2026-01-10 23:00:00,56.127995,12.309855,56.12796371061062,12.309830937007657,56.12768210610617,12.309614370076577,56.127995000000006,12.309854999999999,0.1,rf_dead_reckoning_blend,56.1277941064611,12.309694806087592,56.12768593301708,12.309608547827066,56.127995000000006,12.309854999999999,0.65,rf_dead_reckoning_blend,56.127757628030125,12.309609433494526,56.12771573885897,12.309566098228853,56.127995000000006,12.309854999999999,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219001619,2026-01-10 23:00:00,57.047146,9.848238,57.04776904337141,9.850018043264399,57.053335828274214,9.866046542163357,57.04715051171554,9.848237098942292,0.1,rf_dead_reckoning_blend,57.05116164965399,9.859767217708509,57.05331906377404,9.865976228383042,57.04715502343105,9.848236197884376,0.65,rf_dead_reckoning_blend,57.05239568091603,9.86331432812236,57.053319706640046,9.865975333645212,57.04715953514657,9.848235296826203,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219001647,2026-01-10 23:00:00,54.37313,10.990238,54.373082118282134,10.99025417704431,54.37265118282126,10.990399770443053,54.37313,10.990238000000005,0.1,rf_dead_reckoning_blend,54.372862509995684,10.990484547582133,54.37271847691644,10.99061730397251,54.37313,10.990238000000005,0.65,rf_dead_reckoning_blend,54.37288587205094,10.990750766465187,54.37284279064816,10.990841254664923,54.37313,10.990238000000005,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219001654,2026-01-03 20:00:00,54.89619,12.039717,54.82696090855593,12.048892096958458,54.872834266202915,12.080560641243219,54.821863868817374,12.045373369815707,0.1,rf_dead_reckoning_blend,54.82481652556979,12.09932481169016,54.86642832168292,12.125341040912932,54.74753747564541,12.051008957419299,0.65,rf_dead_reckoning_blend,54.83846034344367,12.145781303229036,54.86762202366964,12.161514963341263,54.67321082216316,12.056623895926407,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219001682,2026-01-10 23:00:00,57.618156,9.879975,57.648902489731846,9.719120092251874,57.67158788996718,9.735636287956426,57.6463818897057,9.717284959395812,0.1,rf_dead_reckoning_blend,57.68767806773915,9.585511183785123,57.69482853955392,9.602294253116913,57.67439862008315,9.554342626454655,0.65,rf_dead_reckoning_blend,57.72167374398333,9.484296060531229,57.72510929156006,9.500733737998074,57.70220564104857,9.391149221552439,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219001695,2026-01-10 23:00:00,55.302643,8.274979,55.31788991734565,8.343058628771137,55.31568615380778,8.264889715840402,55.31813477996097,8.351744063541219,0.1,rf_dead_reckoning_blend,55.326255871229364,8.318809774137854,55.32231297278997,8.25970862640241,55.33357839690252,8.428569048503675,0.65,rf_dead_reckoning_blend,55.33077580453092,8.299176412037358,55.32756439612449,8.262774511362077,55.34897378550075,8.505453849197295,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219001771,2026-01-10 23:00:00,56.410072,10.92418,56.409816364385414,10.924378450164966,56.4116507746261,10.926177546653776,56.40961254102534,10.924178550555098,0.1,rf_dead_reckoning_blend,56.41534605617809,10.92501106544393,56.41868073455439,10.925460123143244,56.409153082050665,10.924177101145204,0.65,rf_dead_reckoning_blend,56.422927996849566,10.923850487439168,56.42543994516255,10.923793105498381,56.40869362307597,10.924175651770298,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219001819,2026-01-08 19:00:00,55.61079,12.501694,55.606617749917795,12.506954530765052,55.56906749917802,12.554299307650648,55.610789999999994,12.501693999999986,0.1,rf_dead_reckoning_blend,55.582609473747226,12.551683809860332,55.56743534422651,12.578601399785134,55.610789999999994,12.501693999999986,0.65,rf_dead_reckoning_blend,55.574423498618636,12.582857351135603,55.56800588072781,12.597180295453652,55.610789999999994,12.501693999999986,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219001959,2026-01-10 23:00:00,55.47174,8.423798,55.472332414313534,8.423522039375772,55.47766414313535,8.421038393757673,55.47174,8.423798000000005,0.1,rf_dead_reckoning_blend,55.475345198060865,8.42012588183448,55.47728645855517,8.41814858743766,55.47174,8.423798000000005,0.65,rf_dead_reckoning_blend,55.47622033781225,8.417948149557843,55.477010985661465,8.416915823009225,55.47174,8.423798000000005,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002005,2026-01-04 17:00:00,57.327408,11.129443,57.24255393562369,11.098064346665332,57.34582400828532,11.153985648598429,57.231079483105724,11.091850868672765,0.1,rf_dead_reckoning_blend,57.272849593966214,11.129351487311581,57.347216406381236,11.169680574557374,57.13473979948117,11.054454610997965,0.65,rf_dead_reckoning_blend,57.30374115316321,11.160631241224507,57.350567995225845,11.185933369810412,57.03838904814161,11.017252512571048,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002023,2026-01-06 15:00:00,57.648003,9.470948,57.62616679041055,9.682283408366452,57.62398082007005,9.65481315493697,57.62640967600394,9.685335658747505,0.1,rf_dead_reckoning_blend,57.63935540767622,9.843483911021247,57.65814846175756,9.813339471419877,57.60445402152515,9.899466441709507,0.65,rf_dead_reckoning_blend,57.6714810133267,9.971758973437815,57.68724764263245,9.946774683736871,57.58213678059411,10.113336615076491,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002051,2026-01-10 23:00:00,57.594208,9.958657,57.594091716213754,9.958707449278833,57.59304516213749,9.959161492788434,57.594208,9.958656999999988,0.1,rf_dead_reckoning_blend,57.59363752496057,9.958858107106192,57.59333034609318,9.958966395547993,57.594208,9.958656999999988,0.65,rf_dead_reckoning_blend,57.593894595766116,9.95852309886317,57.59383928913661,9.958499469250789,57.594208,9.958656999999988,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002066,2026-01-10 23:00:00,57.432007,10.535767,57.43199316443092,10.535863080118629,57.431868644309176,10.536727801186352,57.432007,10.535766999999993,0.1,rf_dead_reckoning_blend,57.43191738933231,10.536392087860555,57.43186913743432,10.536728673631627,57.432007,10.535766999999993,0.65,rf_dead_reckoning_blend,57.43189002640034,10.536583623587623,57.4318693840004,10.5367277336325,57.432007,10.535766999999993,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002136,2026-01-10 23:00:00,57.178772,9.312275,57.179012700831116,9.304217031219636,57.19151716205876,9.232542100235602,57.17762331625026,9.312180912440084,0.1,rf_dead_reckoning_blend,57.18465626289043,9.24525755923252,57.189061756215175,9.209272566888329,57.176474632430164,9.312086830728873,0.65,rf_dead_reckoning_blend,57.18617944006844,9.192505188910971,57.188094762102935,9.171419147860124,57.17532594853968,9.31199275486577,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002149,2026-01-05 18:00:00,54.751335,10.670595,54.75131908943914,10.670586078621774,54.75117589439145,10.67050578621782,54.751335,10.670594999999992,0.1,rf_dead_reckoning_blend,54.75123584073077,10.67053781412087,54.75118244727811,10.67050702172442,54.751335,10.670594999999992,0.65,rf_dead_reckoning_blend,54.75113995780711,10.670457381252408,54.7511055385966,10.67043309559107,54.751335,10.670594999999992,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002176,2026-01-10 23:00:00,55.560127,9.753484,55.55996818514148,9.753749742573921,55.55974312231931,9.754748534196173,55.559993192121716,9.753638765727004,0.1,rf_dead_reckoning_blend,55.55964072997775,9.754566652904998,55.55952299317045,9.754982949638535,55.55985938404845,9.75379353039986,0.65,rf_dead_reckoning_blend,55.55927377342776,9.754814815166661,55.55919404360086,9.75496773066338,55.55972557578022,9.753948294018585,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002177,2026-01-10 23:00:00,54.93595,11.372006,54.935632110898425,11.371942514362532,54.933217772424996,11.371166526245016,54.9359003707288,11.372028735264479,0.1,rf_dead_reckoning_blend,54.93368888851744,11.371240498589419,54.93252481385963,11.370803821421415,54.93585074145334,11.372051470472854,0.65,rf_dead_reckoning_blend,54.93278580792905,11.370668270995898,54.9322536954153,11.370420164884864,54.93580111217364,11.372074205625097,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002269,2026-01-10 23:00:00,55.91312,11.67371,55.91312203994855,11.67371044467144,55.913140399485464,11.673714446714403,55.913120000000006,11.67371,0.1,rf_dead_reckoning_blend,55.913134960344266,11.673711779232747,55.91314301591425,11.673712737281146,55.913120000000006,11.67371,0.65,rf_dead_reckoning_blend,55.91314281052008,11.673712926741425,55.91314683590597,11.673713443225207,55.913120000000006,11.67371,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002307,2026-01-10 23:00:00,57.592358,9.962445,57.59242864472975,9.962259912653384,57.59306444729744,9.960594126533799,57.592358000000004,9.962445000000002,0.1,rf_dead_reckoning_blend,57.593088799052964,9.961103395589989,57.59348230623533,9.960380993215367,57.592358000000004,9.962445000000002,0.65,rf_dead_reckoning_blend,57.59391512082506,9.960335436759328,57.59418990685301,9.959963160893327,57.592358000000004,9.962445000000002,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002317,2026-01-09 20:00:00,56.412384,10.921918,56.4110804386887,10.921052516909882,56.41330865274678,10.923131888114757,56.41083285934891,10.920821475664894,0.1,rf_dead_reckoning_blend,56.41217229986808,10.921897828349742,56.41372877185923,10.923067790917363,56.409281709027375,10.91972504072416,0.65,rf_dead_reckoning_blend,56.41316268177211,10.922349474168225,56.41412129343128,10.923006082227486,56.40773054903677,10.91862869516575,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002339,2026-01-06 15:00:00,55.061314,15.135693,55.06111369153883,15.135827375174715,55.05931091538832,15.137036751747114,55.061313999999996,15.135693000000003,0.1,rf_dead_reckoning_blend,55.05947401351242,15.135369266297165,55.058483251557575,15.135194948149481,55.061313999999996,15.135693000000003,0.65,rf_dead_reckoning_blend,55.05907938992483,15.129164662524401,55.05868504697039,15.128012602969884,55.061313999999996,15.135693000000003,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002349,2026-01-10 23:00:00,55.674934,11.102116,55.67497730788114,11.101705690550205,55.67536707881136,11.098012905502095,55.674934,11.102115999999995,0.1,rf_dead_reckoning_blend,55.67620866842732,11.091527604526364,55.676895028349726,11.085826160809795,55.674934,11.102115999999995,0.65,rf_dead_reckoning_blend,55.681027678758056,11.077037949486424,55.682103033833,11.0726124111605,55.674934,11.102115999999995,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002392,2026-01-10 05:00:00,54.52798,8.134882,54.42566919417527,8.134369693475314,54.53637780853702,8.145796087789428,54.41336823702396,8.133100094107078,0.1,rf_dead_reckoning_blend,54.46095037484511,8.13529342184599,54.54828556624059,8.137428582826924,54.29875644796781,8.1313281228814,0.65,rf_dead_reckoning_blend,54.508334186527364,8.131324905270027,54.56554410772289,8.131635302186478,54.18414463308604,8.129565989410139,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002409,2026-01-10 23:00:00,56.127026,12.309153,56.12716817073867,12.309223763010394,56.127092884206476,12.309190926815827,56.127176535908916,12.309227411476456,0.1,rf_dead_reckoning_blend,56.127210412543164,12.309164415597277,56.12714759603473,12.309090426707513,56.12732707177311,12.309301823535407,0.65,rf_dead_reckoning_blend,56.1273015542438,12.308932427527292,56.127270486005784,12.308854108353845,56.12747760759256,12.309376236176831,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002416,2026-01-10 23:00:00,56.153698,10.217248,56.15369744899266,10.217344138707576,56.15369248992654,10.218209387075646,56.153698,10.217248000000012,0.1,rf_dead_reckoning_blend,56.15374621202089,10.218576266976989,56.153772172339835,10.2192914876569,56.153698,10.217248000000012,0.65,rf_dead_reckoning_blend,56.15377925483651,10.219202491415114,56.15379359392531,10.219547401664839,56.153698,10.217248000000012,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002418,2026-01-06 15:00:00,55.21234,14.972001,55.21241870136279,14.972120219274135,55.21312701362787,14.9731931927413,55.212340000000005,14.972001000000006,0.1,rf_dead_reckoning_blend,55.217105317092376,14.980716778642837,55.2196712570652,14.985409890219746,55.212340000000005,14.972001000000006,0.65,rf_dead_reckoning_blend,55.22457624979228,14.996503923927003,55.226735587990916,15.000827969325886,55.212340000000005,14.972001000000006,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002464,2026-01-10 23:00:00,57.371353,9.70576,57.38658979910359,9.719374376237306,57.523720991035894,9.841903762373084,57.371353,9.705759999999998,0.1,rf_dead_reckoning_blend,57.48726417231184,9.821147484977558,57.54967788047975,9.883279207657782,57.371353,9.705759999999998,0.65,rf_dead_reckoning_blend,57.534070489620845,9.875174445034217,57.56278534073041,9.905071111804961,57.371353,9.705759999999998,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002493,2026-01-10 23:00:00,55.058468,10.619939,55.05847566645098,10.61990949406204,55.058544664509895,10.619643940620517,55.05846799999999,10.619938999999988,0.1,rf_dead_reckoning_blend,55.05851449643705,10.619749465594177,55.05853953298008,10.619647408606433,55.05846799999999,10.619938999999988,0.65,rf_dead_reckoning_blend,55.058506885214115,10.619711961951715,55.05851374731073,10.619671896413784,55.05846799999999,10.619938999999988,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002565,2026-01-10 23:00:00,55.11008,9.514759,55.10725717588304,9.523629260144554,55.08185175883036,9.603461601445572,55.11008,9.514758999999998,0.1,rf_dead_reckoning_blend,55.087656885802005,9.576965204179347,55.07558290123385,9.61046085258361,55.11008,9.514758999999998,0.65,rf_dead_reckoning_blend,55.076458602351664,9.592378938247721,55.07052541453137,9.606076574409084,55.11008,9.514758999999998,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002585,2026-01-10 23:00:00,57.49377,10.502102,57.49377196942763,10.502278557166694,57.49393557417547,10.503900659057726,57.49375379112231,10.502098323623244,0.1,rf_dead_reckoning_blend,57.49386666116396,10.503271440521731,57.49393616519751,10.503905098437428,57.49373758224452,10.50209464724972,0.65,rf_dead_reckoning_blend,57.495222048167996,10.505018914821306,57.49548687313295,10.50553561081104,57.49372137336663,10.502090970879493,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002624,2026-01-10 23:00:00,55.509014,7.87479,55.509015007209,7.874788603090442,55.50902407209004,7.874776030904502,55.50901399999999,7.87478999999999,0.1,rf_dead_reckoning_blend,55.509019005578025,7.874781253850413,55.50902170088928,7.874776544385256,55.50901399999999,7.87478999999999,0.65,rf_dead_reckoning_blend,55.50901841811341,7.874780415803915,55.50901919778049,7.874778724475196,55.50901399999999,7.87478999999999,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002632,2026-01-10 23:00:00,55.124332,12.041978,55.139388475270074,12.04555159157319,55.27489675270076,12.077713915731888,55.124331999999995,12.041978,0.1,rf_dead_reckoning_blend,55.22297169223758,12.06962007237916,55.27608537267321,12.084504265198708,55.124331999999995,12.041978,0.65,rf_dead_reckoning_blend,55.255111781533486,12.101047109962693,55.27819056650999,12.111471070544344,55.124331999999995,12.041978,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002639,2026-01-10 23:00:00,55.688232,12.622787,55.68735677523225,12.627314683602181,55.689893068752404,12.624548343748433,55.68707496484112,12.627622054697042,0.1,rf_dead_reckoning_blend,55.688408844209846,12.627575551103593,55.689750208168185,12.624947173794212,55.6859177397158,12.632456823249584,0.65,rf_dead_reckoning_blend,55.688585565484225,12.626745121592622,55.68926060798553,12.624884030290142,55.68476032464351,12.63729130564002,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002656,2026-01-03 07:00:00,54.933357,10.833022,54.927530682929316,10.83326530745916,54.90232538639867,10.82479227336939,54.93033127143272,10.834206755691355,0.1,rf_dead_reckoning_blend,54.90704185768662,10.8241700094146,54.89613064879279,10.818127758171727,54.927305531346605,10.835391333151364,0.65,rf_dead_reckoning_blend,54.901722613056336,10.817933917549356,54.897741936581916,10.814644185512263,54.9242797797447,10.836575732426212,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002661,2026-01-10 23:00:00,56.519592,11.229866,56.586468113869074,11.412892082438072,56.602249864738894,11.408688082099385,56.58471458599465,11.413359193586814,0.1,rf_dead_reckoning_blend,56.64093170735778,11.530031382699196,56.636282410874344,11.493710536522158,56.64956611511272,11.597484382742266,0.65,rf_dead_reckoning_blend,56.649858498329436,11.56590243255381,56.63851382444174,11.527724747634583,56.714144983693046,11.782242647096098,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002666,2026-01-10 01:00:00,56.409763,10.924434,56.41039483471972,10.926946735547586,56.40996079928874,10.924828375092321,56.41044306087871,10.927182108931504,0.1,rf_dead_reckoning_blend,56.4106559228848,10.926991859427158,56.410404386971436,10.925409613533017,56.411123061009604,10.929930316087706,0.65,rf_dead_reckoning_blend,56.41116289522073,10.92642007573089,56.41104993548515,10.925315626483545,56.41180300038896,10.93267862146584,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002667,2026-01-10 09:00:00,55.677147,12.59098,55.67801741483791,12.591707108548738,55.685851148379015,12.59825108548735,55.677147000000005,12.590980000000002,0.1,rf_dead_reckoning_blend,55.68744730153557,12.59829919139069,55.69299361774703,12.602240294447215,55.677147000000005,12.590980000000002,0.65,rf_dead_reckoning_blend,55.70045332111735,12.598910317054196,55.70456620131453,12.600309784769642,55.677147000000005,12.590980000000002,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002686,2026-01-10 23:00:00,56.795113,8.8639555,56.795087486608715,8.863955163672339,56.79485786608724,8.86395213672336,56.79511299999999,8.863955500000003,0.1,rf_dead_reckoning_blend,56.794947641760594,8.863952877539322,56.79485860270861,8.86395146544511,56.79511299999999,8.863955500000003,0.65,rf_dead_reckoning_blend,56.79489757831966,8.863951598779929,56.794859562729016,8.863950910329327,56.79511299999999,8.863955500000003,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002719,2026-01-10 23:00:00,55.333313,11.134702,55.33070002598032,11.144903882863664,55.33249990194345,11.135628352973939,55.330500039762185,11.145934497295855,0.1,rf_dead_reckoning_blend,55.33068359520935,11.142776154884306,55.33229765830946,11.135028099946279,55.32768604945199,11.157165399769212,0.65,rf_dead_reckoning_blend,55.331026584906795,11.139941019920489,55.33211285942144,11.134919780983477,55.32487102932377,11.16839470723022,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002731,2026-01-10 23:00:00,56.715805,11.511392,56.71571895455773,11.511269631543799,56.714944545577126,11.510168315437978,56.71580500000001,11.511392,0.1,rf_dead_reckoning_blend,56.709642490227445,11.500564223182703,56.706324215734526,11.494733881819544,56.71580500000001,11.511392,0.65,rf_dead_reckoning_blend,56.691782258130985,11.48255066737349,56.68754295074234,11.4774610204394,56.71580500000001,11.511392,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002732,2026-01-10 23:00:00,57.439262,10.549678,57.43925409631622,10.549995653604753,57.439230284593734,10.552828787289657,57.439256742063165,10.549680860973098,0.1,rf_dead_reckoning_blend,57.43992358694234,10.554353504984583,57.4402854884587,10.556868003544142,57.43925148412625,10.5496837219454,0.65,rf_dead_reckoning_blend,57.44038285572994,10.553678883635119,57.44058343741359,10.55438340729128,57.439246226189276,10.549686582916877,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002761,2026-01-06 14:00:00,55.062195,15.135584,55.06192086138926,15.135781914359292,55.05945361389256,15.137563143592956,55.062195,15.135583999999994,0.1,rf_dead_reckoning_blend,55.05946258459183,15.135340996493225,55.05799128398742,15.135210148451119,55.062195,15.135583999999994,0.65,rf_dead_reckoning_blend,55.05867398985881,15.127481836910075,55.058052635128014,15.126052043423618,55.062195,15.135583999999994,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002764,2026-01-10 23:00:00,54.57211,11.93001,54.5721195798203,11.930015860213857,54.57220579820303,11.930068602138464,54.57211,11.93001000000001,0.1,rf_dead_reckoning_blend,54.572221004524096,11.929940012990649,54.572280776190915,11.929902327677915,54.57211,11.93001000000001,0.65,rf_dead_reckoning_blend,54.57225668026861,11.930262717194719,54.572282565021894,11.930307314346727,54.57211,11.93001000000001,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002769,2026-01-10 23:00:00,57.495342,10.500988,57.49534403410399,10.500987435822609,57.49536234103971,10.500982358226029,57.495342000000015,10.500988000000007,0.1,rf_dead_reckoning_blend,57.495354949999246,10.500982740934338,57.495361923075755,10.500979909129748,57.495342000000015,10.500988000000007,0.65,rf_dead_reckoning_blend,57.49535679171676,10.500984997532694,57.49535940201971,10.50098446768552,57.495342000000015,10.500988000000007,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002774,2026-01-10 23:00:00,57.59426,9.959146,57.59413978146944,9.95915939195153,57.59305781469427,9.959279919515279,57.594260000000006,9.959146000000004,0.1,rf_dead_reckoning_blend,57.593669829705306,9.959103108855016,57.59335204570048,9.9590800136231,57.594260000000006,9.959146000000004,0.65,rf_dead_reckoning_blend,57.59392940886397,9.958690918801965,57.593871069251726,9.958610610355251,57.594260000000006,9.959146000000004,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002786,2026-01-10 23:00:00,56.000515,8.128887,56.00030748958357,8.12870506901325,55.9988028697863,8.126676677932045,56.000474669561044,8.128930445800052,0.1,rf_dead_reckoning_blend,55.992874396691285,8.123489280382556,55.98880365846753,8.120536028237321,56.000434339106825,8.128973891509418,0.65,rf_dead_reckoning_blend,55.97695630699272,8.113183931214694,55.972820241996615,8.110389800759389,56.0003940086373,8.12901733712809,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002798,2026-01-05 01:00:00,55.688065,12.622738,55.68824983478397,12.622916294172313,55.68991334783965,12.624520941723139,55.688065,12.622737999999998,0.1,rf_dead_reckoning_blend,55.68944512987768,12.623945777106634,55.6901882767349,12.624596118625592,55.688065,12.622737999999998,0.65,rf_dead_reckoning_blend,55.68999692233939,12.624341989876935,55.690337849811044,12.624625046914042,55.688065,12.622737999999998,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
219002801,2026-01-10 23:00:00,55.688,12.622631,55.68815291922029,12.622861783212041,55.68952919220284,12.624938832120282,55.688,12.622631000000013,0.1,rf_dead_reckoning_blend,55.68841168611683,12.624081574401266,55.688633363256656,12.624862652925016,55.688,12.622631000000013,0.65,rf_dead_reckoning_blend,55.68779319907673,12.624312698001772,55.68775670479615,12.624609468237376,55.688,12.622631000000013,0.8500000000000001,rf_dead_reckoning_blend,3.1091375624759188,2026-04-27T12:49:49.579948+00:00
